key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.6519,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1878,29,63,1,0,0,response1disk,,7,8,6,1,0,0,rectangle,8,6,1,0,0,8,6,1,0,0,0,23,23,112,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,3.8866,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,632,-88,20,1,0,0,response7disk,,1,-1,-4,1,0,0,rectangle,-1,-4,1,0,0,-1,-4,1,0,0,0,24,24,140,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.733,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1472,-61,-49,1,0,0,response5disk,,2,-7,-6,1,0,0,rectangle,-7,-6,1,0,0,-7,-6,1,0,0,0,25,25,3,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.72,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2968,49,78,1,0,0,response1disk,,7,1,5,1,0,0,rectangle,1,5,1,0,0,1,5,1,0,0,0,26,26,28,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3009,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1435,33,78,1,0,0,response1disk,,7,1,-2,1,0,0,rectangle,24,66,1,0,0,-6,-3,1,0,0,0,27,27,118,1,,response1disk_3,TRUE,7,7,"[52,28,162,92,160,188,188,300,250,171,217,83,32,248,200,187,63,109,51,232]",2.837,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.2568,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2705,29,55,1,0,0,response1disk,,7,6,9,1,0,0,rectangle,6,9,1,0,0,6,9,1,0,0,0,28,28,124,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4025,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,713,-68,-83,1,0,0,response5disk,,3,-16,6,1,0,0,rectangle,-16,6,1,0,0,-16,6,1,0,0,0,29,29,41,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3033,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1949,54,84,1,0,0,response1disk,,7,22,8,1,0,0,rectangle,22,8,1,0,0,22,8,1,0,0,0,30,30,63,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1028,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1061,29,56,1,0,0,response1disk,,7,1,0,1,0,0,rectangle,63,-19,1,0,0,16,-7,1,0,0,0,31,31,159,1,,response3disk_3,TRUE,5,5,"[52,28,162,92,160,188,188,300,250,171,217,83,32,248,200,187,63,109,51,232]",2.3889,rectangle
,,,,,,,,,,,,,FF,,,,,,,,3.9519,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3067,38,60,1,0,0,response1disk,,7,5,6,1,0,0,rectangle,5,6,1,0,0,5,6,1,0,0,0,32,32,58,1,,,,,,,,
