key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.6197,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2744,75.666688,-35.66667846,1,0,0,response3disk,,5,3.333393196,-5.333344221,1,0,0,rectangle,3.333393196,-5.333344221,1,0,0,3.333393196,-5.333344221,1,0,0,0,13,13,123,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.9698,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1427,90.3333551,22.99998996,1,0,0,response1disk,,6,10.3333934,-1.000010759,1,0,0,rectangle,10.3333934,-1.000010759,1,0,0,10.3333934,-1.000010759,1,0,0,0,14,14,141,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,3.1173,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3842,86.33335498,-26.66667819,1,0,0,response3disk,,5,-2.333314329,-7.333344281,1,0,0,rectangle,-2.333314329,-7.333344281,1,0,0,-2.333314329,-7.333344281,1,0,0,0,15,15,39,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,3.3665,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3110,95.0000219,-39.00001189,1,0,0,response3disk,,5,19.66668633,0.333322614,1,0,0,rectangle,19.66668633,0.333322614,1,0,0,19.66668633,0.333322614,1,0,0,0,16,16,148,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,3.0539,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2048,86.33335498,-59.33334583,1,0,0,response3disk,,5,8.666685998,-8.666677654,1,0,0,rectangle,8.666685998,-8.666677654,1,0,0,8.666685998,-8.666677654,1,0,0,0,17,17,36,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.8332,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1999,101.6666888,84.66665846,1,0,0,response1disk,,6,-21.99998158,-11.00001106,1,0,0,rectangle,-21.99998158,-11.00001106,1,0,0,-21.99998158,-11.00001106,1,0,0,0,18,18,131,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3704,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1504,45.6666871,78.99999163,1,0,0,response1disk,,7,-4.999981076,-5.333344221,1,0,0,rectangle,-4.999981076,-5.333344221,1,0,0,-4.999981076,-5.333344221,1,0,0,0,19,19,115,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2365,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,209,59.00002083,40.33330346,1,0,0,response1disk,,6,11.66668609,5.333322763,1,0,0,rectangle,11.66668609,5.333322763,1,0,0,11.66668609,5.333322763,1,0,0,0,20,20,62,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3329,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,319,52.33335397,84.33330477,1,0,0,response1disk,,7,-0.33331427,13.66665635,1,0,0,rectangle,-0.33331427,13.66665635,1,0,0,-0.33331427,13.66665635,1,0,0,0,21,21,120,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4504,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,168,-70.33331636,-23.00001141,1,0,0,response5disk,,2,-15.9999814,-4.666677535,1,0,0,rectangle,-15.9999814,-4.666677535,1,0,0,-15.9999814,-4.666677535,1,0,0,0,22,22,55,1,,,,,,,,
