key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.3488,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3819,44,-25,1,0,0,response3disk,,5,1,-5,1,0,0,rectangle,1,-5,1,0,0,1,-5,1,0,0,0,13,13,64,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.7156,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3031,-43,31,1,0,0,response7disk,,1,3,1,1,0,0,rectangle,61,30,1,0,0,-8,0,1,0,0,0,14,14,61,1,,response1disk_3,TRUE,6,6,"[227,109,220,264,25,115,209,17,131,38,47,2,15,3,300,53,195,309,281,220]",1.4656,rectangle
,,,,,,,,,,,,,FF,,,,,,,,0.9488,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,732,38,25,1,0,0,response1disk,,6,-7,-2,1,0,0,rectangle,-7,-2,1,0,0,-7,-2,1,0,0,0,15,15,28,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1474,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1464,36,57,1,0,0,response1disk,,7,-3,-3,1,0,0,rectangle,40,-21,1,0,0,-6,3,1,0,0,0,16,16,150,1,,response3disk_3,TRUE,5,5,"[227,109,220,264,25,115,209,17,131,38,47,2,15,3,300,53,195,309,281,220]",1.6487,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.1817,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3540,-49,-19,1,0,0,response5disk,,2,0,0,1,0,0,rectangle,0,0,1,0,0,0,0,1,0,0,0,17,17,102,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2823,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4012,-32,60,1,0,0,response7disk,,0,-1,0,1,0,0,rectangle,-1,0,1,0,0,-1,0,1,0,0,0,18,18,158,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1496,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3788,-53,-29,1,0,0,response5disk,,2,2,1,1,0,0,rectangle,2,1,1,0,0,2,1,1,0,0,0,19,19,116,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4323,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3638,-47,34,1,0,0,response7disk,,1,-5,4,1,0,0,rectangle,-5,4,1,0,0,-5,4,1,0,0,0,20,20,0,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3999,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1523,53,43,1,0,0,response1disk,,6,9,7,1,0,0,rectangle,9,7,1,0,0,9,7,1,0,0,0,21,21,3,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1016,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3484,-39,-14,1,0,0,response5disk,,2,-2,2,1,0,0,rectangle,-2,2,1,0,0,-2,2,1,0,0,0,22,22,130,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2342,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,225,-29,50,1,0,0,response7disk,,0,1,0,1,0,0,rectangle,1,0,1,0,0,1,0,1,0,0,0,23,23,52,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.0658,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2624,-31,51,1,0,0,response7disk,,0,-5,6,1,0,0,rectangle,-15,-52,1,0,0,-3,-2,1,0,0,0,24,24,155,1,,response5disk_3,TRUE,3,3,"[227,109,220,264,25,115,209,17,131,38,47,2,15,3,300,53,195,309,281,220]",1.5487,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.6325,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2713,69,28,1,0,0,response1disk,,6,10,5,1,0,0,rectangle,10,5,1,0,0,10,5,1,0,0,0,25,25,136,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.399,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2951,23,-49,1,0,0,response3disk,,4,-5,-1,1,0,0,rectangle,-5,-1,1,0,0,-5,-1,1,0,0,0,26,26,78,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3523,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3064,-49,23,1,0,0,response7disk,,1,-3,-1,1,0,0,rectangle,-3,-1,1,0,0,-3,-1,1,0,0,0,27,27,123,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.232,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3594,-37,21,1,0,0,response7disk,,1,-5,1,1,0,0,rectangle,-5,1,1,0,0,-5,1,1,0,0,0,28,28,2,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7993,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1506,-34,50,1,0,0,response7disk,,0,-3,2,1,0,0,rectangle,-3,2,1,0,0,-3,2,1,0,0,0,29,29,29,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4326,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2031,41,40,1,0,0,response1disk,,6,-7,1,1,0,0,rectangle,-7,1,1,0,0,-7,1,1,0,0,0,30,30,121,1,,,,,,,,
