key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,2.0999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2045,123,-57,1,0,0,response3disk,,5,-10,14,1,0,0,rectangle,-10,14,1,0,0,,,,,,,-10,14,1,0,0,,0,89,89,41,1,
,,,,,,,,,,,,,FF,,,,,,,,14.5837,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3569,70,-103.5,1,0,0,response3disk,,4,7,9.5,1,0,0,rectangle,7,9.5,1,0,0,,,,,,,7,9.5,1,0,0,,0,90,90,118,1,
,,,,,,,,,,,,,FF,,,,,,,,2.6161,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,8,-61,-108.5,1,0,0,response5disk,,3,-15,12.5,1,0,0,rectangle,-15,12.5,1,0,0,,,,,,,-15,12.5,1,0,0,,0,91,91,13,1,
,,,,,,,,,,,,,FF,,,,,,,,25.9333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2493,82,-64.5,1,0,0,response3disk,,5,-1,-3.5,1,0,0,rectangle,-1,-3.5,1,0,0,,,,,,,-1,-3.5,1,0,0,,0,92,92,151,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0689,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2345,72,167.5,1,0,0,response1disk,,7,9,14.5,1,0,0,rectangle,9,14.5,1,0,0,,,,,,,9,14.5,1,0,0,,0,93,93,155,1,
,,,,,,,,,,,,,FF,,,,,,,,3.1331,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3890,89,44.5,1,0,0,response1disk,,6,16,3.5,1,0,0,rectangle,16,3.5,1,0,0,,,,,,,16,3.5,1,0,0,,0,94,94,66,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9163,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2594,123,-35.5,1,0,0,response3disk,,5,-3,12.5,1,0,0,rectangle,-3,12.5,1,0,0,,,,,,,-3,12.5,1,0,0,,0,95,95,3,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9826,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2654,133,-66.5,1,0,0,response3disk,,5,2,15.5,1,0,0,rectangle,2,15.5,1,0,0,,,,,,,2,15.5,1,0,0,,0,96,96,53,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5498,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2888,-83,-33.5,1,0,0,response5disk,,2,-6,-0.5,1,0,0,rectangle,-6,-0.5,1,0,0,,,,,,,-6,-0.5,1,0,0,,0,97,97,136,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3663,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1062,93,-46.5,1,0,0,response3disk,,5,-1,-9.5,1,0,0,rectangle,-1,-9.5,1,0,0,,,,,,,-1,-9.5,1,0,0,,0,98,98,81,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6498,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2174,97,-44.5,1,0,0,response3disk,,5,9,9.5,1,0,0,rectangle,9,9.5,1,0,0,,,,,,,9,9.5,1,0,0,,0,99,99,80,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4995,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3561,70,107.5,1,0,0,response1disk,,7,-1,9.5,1,0,0,rectangle,-1,9.5,1,0,0,,,,,,,-1,9.5,1,0,0,,0,100,100,48,1,
,,,,,,,,,,,,,FF,,,,,,,,1.517,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2784,56,-137.5,1,0,0,response3disk,,4,5,11.5,1,0,0,rectangle,5,11.5,1,0,0,,,,,,,5,11.5,1,0,0,,0,101,101,148,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7004,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3202,55,-109.5,1,0,0,response3disk,,4,-6,-0.5,1,0,0,rectangle,-6,-0.5,1,0,0,,,,,,,-6,-0.5,1,0,0,,0,102,102,85,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4497,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3063,125,-53.5,1,0,0,response3disk,,5,10,-3.5,1,0,0,rectangle,10,-3.5,1,0,0,,,,,,,10,-3.5,1,0,0,,0,103,103,107,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6658,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4140,-80,138.5,1,0,0,response7disk,,0,2,4.5,1,0,0,rectangle,2,4.5,1,0,0,,,,,,,2,4.5,1,0,0,,0,104,104,87,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1831,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,417,48,120.5,1,0,0,response1disk,,7,2,15.5,1,0,0,rectangle,2,15.5,1,0,0,,,,,,,2,15.5,1,0,0,,0,105,105,22,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0525,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,769,38,112.5,1,0,0,response1disk,,7,-2,-4.5,1,0,0,rectangle,-2,-4.5,1,0,0,,,,,,,-2,-4.5,1,0,0,,0,106,106,91,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8661,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1123,43,-108.5,1,0,0,response3disk,,4,-5,8.5,1,0,0,rectangle,-5,8.5,1,0,0,,,,,,,-5,8.5,1,0,0,,0,107,107,134,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5331,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3819,69,-96.5,1,0,0,response3disk,,4,-11,-7.5,1,0,0,rectangle,-11,-7.5,1,0,0,,,,,,,-11,-7.5,1,0,0,,0,108,108,26,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1498,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2426,97,-45.5,1,0,0,response3disk,,5,3,-3.5,1,0,0,rectangle,3,-3.5,1,0,0,,,,,,,3,-3.5,1,0,0,,0,109,109,4,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9535,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1987,124,37.5,1,0,0,response1disk,,6,-3,-7.5,1,0,0,rectangle,-3,-7.5,1,0,0,,,,,,,-3,-7.5,1,0,0,,0,110,110,16,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8335,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3796,129,57.5,1,0,0,response1disk,,6,-1,2.5,1,0,0,rectangle,-1,2.5,1,0,0,,,,,,,-1,2.5,1,0,0,,0,111,111,140,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6667,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,968,-62,117.5,1,0,0,response7disk,,0,-1,16.5,1,0,0,rectangle,-1,16.5,1,0,0,,,,,,,-1,16.5,1,0,0,,0,112,112,142,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1404,104,43.5,1,0,0,response1disk,,6,-11,4.5,1,0,0,rectangle,-11,4.5,1,0,0,,,,,,,-11,4.5,1,0,0,,0,113,113,57,1,
,,,,,,,,,,,,,FF,,,,,,,,1.233,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1071,112,44.5,1,0,0,response1disk,,6,0,3.5,1,0,0,rectangle,0,3.5,1,0,0,,,,,,,0,3.5,1,0,0,,0,114,114,78,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6332,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,378,-58,-115.5,1,0,0,response5disk,,3,4,9.5,1,0,0,rectangle,4,9.5,1,0,0,,,,,,,4,9.5,1,0,0,,0,115,115,38,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1017,98,-38.5,1,0,0,response3disk,,5,10,6.5,1,0,0,rectangle,10,6.5,1,0,0,,,,,,,10,6.5,1,0,0,,0,116,116,133,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9332,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1162,110,-57.5,1,0,0,response3disk,,5,5,4.5,1,0,0,rectangle,5,4.5,1,0,0,,,,,,,5,4.5,1,0,0,,0,117,117,114,1,
,,,,,,,,,,,,,FF,,,,,,,,2.8696,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3347,136,74.5,1,0,0,response1disk,,6,7,-4.5,1,0,0,rectangle,7,-4.5,1,0,0,,,,,,,7,-4.5,1,0,0,,0,118,118,90,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3494,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3240,-70,-119.5,1,0,0,response5disk,,3,5,4.5,1,0,0,rectangle,5,4.5,1,0,0,,,,,,,5,4.5,1,0,0,,0,119,119,37,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8997,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,311,127,54.5,1,0,0,response1disk,,6,5,4.5,1,0,0,rectangle,5,4.5,1,0,0,,,,,,,5,4.5,1,0,0,,0,120,120,47,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5167,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,459,-57,-127.5,1,0,0,response5disk,,3,-11,2.5,1,0,0,rectangle,-11,2.5,1,0,0,,,,,,,-11,2.5,1,0,0,,0,121,121,115,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5831,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4343,-84,148.5,1,0,0,response7disk,,0,1,6.5,1,0,0,rectangle,1,6.5,1,0,0,,,,,,,1,6.5,1,0,0,,0,122,122,2,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2321,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1280,127,-43.5,1,0,0,response3disk,,5,1,-2.5,1,0,0,rectangle,1,-2.5,1,0,0,,,,,,,1,-2.5,1,0,0,,0,123,123,77,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1109,63,138.5,1,0,0,response1disk,,7,14,8.5,1,0,0,rectangle,14,8.5,1,0,0,,,,,,,14,8.5,1,0,0,,0,124,124,141,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5498,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1587,-62,-107.5,1,0,0,response5disk,,3,-7,-0.5,1,0,0,rectangle,-7,-0.5,1,0,0,,,,,,,-7,-0.5,1,0,0,,0,125,125,23,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3362,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,867,53,-104.5,1,0,0,response3disk,,4,-2,-9.5,1,0,0,rectangle,-61,-144.5,1,0,0,response5disk_3,TRUE,3,3,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",2.4318,9,-5.5,1,0,0,rectangle,0,126,126,10,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5998,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1047,115,-52.5,1,0,0,response3disk,,5,-3,14.5,1,0,0,rectangle,-3,14.5,1,0,0,,,,,,,-3,14.5,1,0,0,,0,127,127,5,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9331,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2465,88,-65.5,1,0,0,response3disk,,5,-26,2.5,1,0,0,rectangle,-26,2.5,1,0,0,,,,,,,-26,2.5,1,0,0,,0,128,128,125,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6167,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2203,93,63.5,1,0,0,response1disk,,6,12,11.5,1,0,0,rectangle,12,11.5,1,0,0,,,,,,,12,11.5,1,0,0,,0,129,129,95,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3332,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2122,116,40.5,1,0,0,response1disk,,6,-4,-6.5,1,0,0,rectangle,-4,-6.5,1,0,0,,,,,,,-4,-6.5,1,0,0,,0,130,130,71,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,644,-70,-100.5,1,0,0,response5disk,,3,0,8.5,1,0,0,rectangle,0,8.5,1,0,0,,,,,,,0,8.5,1,0,0,,0,131,131,101,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8998,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4043,130,60.5,1,0,0,response1disk,,6,2,-7.5,1,0,0,rectangle,2,-7.5,1,0,0,,,,,,,2,-7.5,1,0,0,,0,132,132,6,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3337,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,549,-110,-48.5,1,0,0,response5disk,,2,-4,17.5,1,0,0,rectangle,-4,17.5,1,0,0,,,,,,,-4,17.5,1,0,0,,0,133,133,88,1,
,,,,,,,,,,,,,FF,,,,,,,,0.517,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3705,-55,110.5,1,0,0,response7disk,,0,-9,2.5,1,0,0,rectangle,-9,2.5,1,0,0,,,,,,,-9,2.5,1,0,0,,0,134,134,158,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0992,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1194,-115,51.5,1,0,0,response7disk,,1,-8,12.5,1,0,0,rectangle,-8,12.5,1,0,0,,,,,,,-8,12.5,1,0,0,,0,135,135,89,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5855,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,463,-98,67.5,1,0,0,response7disk,,1,-4,10.5,1,0,0,rectangle,-4,10.5,1,0,0,,,,,,,-4,10.5,1,0,0,,0,136,136,70,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5835,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,989,-111,52.5,1,0,0,response7disk,,1,-1,14.5,1,0,0,rectangle,-1,14.5,1,0,0,,,,,,,-1,14.5,1,0,0,,0,137,137,52,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1501,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,342,67,-121.5,1,0,0,response3disk,,4,-16,-13.5,1,0,0,rectangle,-16,-13.5,1,0,0,,,,,,,-16,-13.5,1,0,0,,0,138,138,39,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0664,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2961,-70,129.5,1,0,0,response7disk,,0,12,-1.5,1,0,0,rectangle,12,-1.5,1,0,0,,,,,,,12,-1.5,1,0,0,,0,139,139,1,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4311,66,157.5,1,0,0,response1disk,,7,-1,0.5,1,0,0,rectangle,-1,0.5,1,0,0,,,,,,,-1,0.5,1,0,0,,0,140,140,127,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4060,-25,-108.5,1,0,0,response5disk,,3,9,1.5,1,0,0,rectangle,9,1.5,1,0,0,,,,,,,9,1.5,1,0,0,,0,141,141,54,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9504,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2233,-139,67.5,1,0,0,response7disk,,1,4,6.5,1,0,0,rectangle,4,6.5,1,0,0,,,,,,,4,6.5,1,0,0,,0,142,142,109,1,
