key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.6368,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,468,66,-91,1,0,0,response3disk,,4,6,-4,1,0,0,rectangle,6,-4,1,0,0,,,,,,,6,-4,1,0,0,,0,145,145,74,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9365,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2821,94,54,1,0,0,response1disk,,6,-24,5,1,0,0,rectangle,-24,5,1,0,0,,,,,,,-24,5,1,0,0,,0,146,146,66,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5333,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,69,44,95,1,0,0,response1disk,,7,-20,17,1,0,0,rectangle,-20,17,1,0,0,,,,,,,-20,17,1,0,0,,0,147,147,68,1,
,,,,,,,,,,,,,FF,,,,,,,,0.953,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3166,82,126,1,0,0,response1disk,,7,4,-20,1,0,0,rectangle,4,-20,1,0,0,,,,,,,4,-20,1,0,0,,0,148,148,152,1,
,,,,,,,,,,,,,FF,,,,,,,,0.4502,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2192,43,106,1,0,0,response1disk,,7,-4,-11,1,0,0,rectangle,-4,-11,1,0,0,,,,,,,-4,-11,1,0,0,,0,149,149,91,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0373,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,284,-33,-133,1,0,0,response5disk,,3,-24,-11,1,0,0,rectangle,-24,-11,1,0,0,,,,,,,-24,-11,1,0,0,,0,150,150,135,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1335,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,388,117,-52,1,0,0,response3disk,,5,16,-3,1,0,0,rectangle,16,-3,1,0,0,,,,,,,16,-3,1,0,0,,0,151,151,67,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2501,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,480,107,27,1,0,0,response1disk,,6,3,11,1,0,0,rectangle,3,11,1,0,0,,,,,,,3,11,1,0,0,,0,152,152,129,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5665,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3070,64,76,1,0,0,response1disk,,7,0,-9,1,0,0,rectangle,0,-9,1,0,0,,,,,,,0,-9,1,0,0,,0,153,153,149,1,
,,,,,,,,,,,,,FF,,,,,,,,0.953,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1327,56,96,1,0,0,response1disk,,7,-14,19,1,0,0,rectangle,-14,19,1,0,0,,,,,,,-14,19,1,0,0,,0,154,154,31,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8696,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1368,-58,98,1,0,0,response7disk,,0,-18,-5,1,0,0,rectangle,-18,-5,1,0,0,,,,,,,-18,-5,1,0,0,,0,155,155,97,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8529,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,830,116,-59,1,0,0,response3disk,,5,24,12,1,0,0,rectangle,24,12,1,0,0,,,,,,,24,12,1,0,0,,0,156,156,133,1,
,,,,,,,,,,,,,FF,,,,,,,,2.2138,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1507,97,61,1,0,0,response1disk,,6,1,11,1,0,0,rectangle,1,11,1,0,0,,,,,,,1,11,1,0,0,,0,157,157,19,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8168,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1025,123,-71,1,0,0,response3disk,,5,12,5,1,0,0,rectangle,12,5,1,0,0,,,,,,,12,5,1,0,0,,0,158,158,80,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7667,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2983,46,91,1,0,0,response1disk,,7,-32,9,1,0,0,rectangle,-32,9,1,0,0,,,,,,,-32,9,1,0,0,,0,159,159,37,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6667,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,79,-56,95,1,0,0,response7disk,,0,-18,-2,1,0,0,rectangle,-18,-2,1,0,0,,,,,,,-18,-2,1,0,0,,1,0,160,89,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4183,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1746,-39,-132,1,0,0,response5disk,,3,12,-4,1,0,0,rectangle,12,-4,1,0,0,,,,,,,12,-4,1,0,0,,1,1,161,59,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2362,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1198,127,44,1,0,0,response1disk,,6,12,13,1,0,0,rectangle,12,13,1,0,0,,,,,,,12,13,1,0,0,,1,2,162,77,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7336,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1254,55,61,1,0,0,response1disk,,7,26,-10,1,0,0,rectangle,26,-10,1,0,0,,,,,,,26,-10,1,0,0,,1,3,163,104,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7526,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,465,122,49,1,0,0,response1disk,,6,35,-8,1,0,0,rectangle,35,-8,1,0,0,,,,,,,35,-8,1,0,0,,1,4,164,60,1,
,,,,,,,,,,,,,FF,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1915,119,43,1,0,0,response1disk,,6,13,1,1,0,0,rectangle,13,1,1,0,0,,,,,,,13,1,1,0,0,,1,5,165,118,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4333,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3606,35,117,1,0,0,response1disk,,7,-5,-1,1,0,0,rectangle,-5,-1,1,0,0,,,,,,,-5,-1,1,0,0,,1,6,166,144,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6497,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3527,62,89,1,0,0,response1disk,,7,-9,-1,1,0,0,rectangle,-9,-1,1,0,0,,,,,,,-9,-1,1,0,0,,1,7,167,90,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2999,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,201,66,-151,1,0,0,response3disk,,4,-21,-10,1,0,0,rectangle,-21,-10,1,0,0,,,,,,,-21,-10,1,0,0,,1,8,168,98,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6365,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,835,68,92,1,0,0,response1disk,,7,-7,10,1,0,0,rectangle,-7,10,1,0,0,,,,,,,-7,10,1,0,0,,1,9,169,139,1,
,,,,,,,,,,,,,FF,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1882,119,29,1,0,0,response1disk,,6,-4,-7,1,0,0,rectangle,-4,-7,1,0,0,,,,,,,-4,-7,1,0,0,,1,10,170,52,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0698,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,715,51,-128,1,0,0,response3disk,,4,-45,0,1,0,0,rectangle,-45,0,1,0,0,,,,,,,-45,0,1,0,0,,1,11,171,58,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0666,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2911,77,119,1,0,0,response1disk,,7,2,13,1,0,0,rectangle,2,13,1,0,0,,,,,,,2,13,1,0,0,,1,12,172,151,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0501,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2299,-53,-135,1,0,0,response5disk,,3,-4,-15,1,0,0,rectangle,-4,-15,1,0,0,,,,,,,-4,-15,1,0,0,,1,13,173,33,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6836,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,87,138,-72,1,0,0,response3disk,,5,21,-1,1,0,0,rectangle,21,-1,1,0,0,,,,,,,21,-1,1,0,0,,1,14,174,115,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1004,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1081,87,56,1,0,0,response1disk,,6,27,10,1,0,0,rectangle,27,10,1,0,0,,,,,,,27,10,1,0,0,,1,15,175,26,1,
,,,,,,,,,,,,,FF,,,,,,,,4.3972,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4318,135,-45,1,0,0,response3disk,,5,-38,13,1,0,0,rectangle,-38,13,1,0,0,,,,,,,-38,13,1,0,0,,1,16,176,150,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2031,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2293,58,-138,1,0,0,response3disk,,4,-2,-1,1,0,0,rectangle,-2,-1,1,0,0,,,,,,,-2,-1,1,0,0,,1,17,177,76,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6834,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3422,127,-70,1,0,0,response3disk,,5,-4,-4,1,0,0,rectangle,-4,-4,1,0,0,,,,,,,-4,-4,1,0,0,,1,18,178,117,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7865,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1812,42,-110,1,0,0,response3disk,,4,-15,-7,1,0,0,rectangle,-15,-7,1,0,0,,,,,,,-15,-7,1,0,0,,1,19,179,143,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8035,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3711,54,-108,1,0,0,response3disk,,4,-12,15,1,0,0,rectangle,-12,15,1,0,0,,,,,,,-12,15,1,0,0,,1,20,180,43,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8699,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1702,45,117,1,0,0,response1disk,,7,-6,8,1,0,0,rectangle,-6,8,1,0,0,,,,,,,-6,8,1,0,0,,1,21,181,86,1,
,,,,,,,,,,,,,FF,,,,,,,,29.4828,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3778,118,-60,1,0,0,response3disk,,5,2,-2,1,0,0,rectangle,2,-2,1,0,0,,,,,,,2,-2,1,0,0,,1,22,182,63,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8032,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3045,-72,103,1,0,0,response7disk,,0,-40,14,1,0,0,rectangle,-40,14,1,0,0,,,,,,,-40,14,1,0,0,,1,23,183,145,1,
,,,,,,,,,,,,,FF,,,,,,,,0.817,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4243,62,-114,1,0,0,response3disk,,4,-5,5,1,0,0,rectangle,-5,5,1,0,0,,,,,,,-5,5,1,0,0,,1,24,184,125,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1531,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2341,55,-101,1,0,0,response3disk,,4,7,-2,1,0,0,rectangle,7,-2,1,0,0,,,,,,,7,-2,1,0,0,,1,25,185,16,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6667,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,535,91,-51,1,0,0,response3disk,,5,19,-4,1,0,0,rectangle,19,-4,1,0,0,,,,,,,19,-4,1,0,0,,1,26,186,56,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0003,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2738,105,56,1,0,0,response1disk,,6,-8,3,1,0,0,rectangle,-8,3,1,0,0,,,,,,,-8,3,1,0,0,,1,27,187,107,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3169,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1711,104,67,1,0,0,response1disk,,6,19,-13,1,0,0,rectangle,19,-13,1,0,0,,,,,,,19,-13,1,0,0,,1,28,188,27,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2478,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1432,117,-70,1,0,0,response3disk,,5,-3,-4,1,0,0,rectangle,-3,-4,1,0,0,,,,,,,-3,-4,1,0,0,,1,29,189,142,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0866,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3924,99,-55,1,0,0,response3disk,,5,18,-3,1,0,0,rectangle,18,-3,1,0,0,,,,,,,18,-3,1,0,0,,1,30,190,74,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1572,100,48,1,0,0,response1disk,,6,21,-6,1,0,0,rectangle,79,-137,1,0,0,response3disk_3,TRUE,4,4,"[78,220,32,192,1,31,140,144,202,285,107,39,291,226,52,210,0,102,120,224]",1.5007,20,16,1,0,0,rectangle,1,31,191,21,1,
,,,,,,,,,,,,,FF,,,,,,,,3.0703,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,22,99,-69,1,0,0,response3disk,,5,-14,5,1,0,0,rectangle,-14,5,1,0,0,,,,,,,-14,5,1,0,0,,1,32,192,128,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9806,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3186,43,129,1,0,0,response1disk,,7,-20,21,1,0,0,rectangle,-20,21,1,0,0,,,,,,,-20,21,1,0,0,,1,33,193,71,1,
,,,,,,,,,,,,,FF,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2355,-41,114,1,0,0,response7disk,,0,7,4,1,0,0,rectangle,7,4,1,0,0,,,,,,,7,4,1,0,0,,1,34,194,79,1,
,,,,,,,,,,,,,FF,,,,,,,,0.4304,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2093,-43,102,1,0,0,response7disk,,0,0,-1,1,0,0,rectangle,0,-1,1,0,0,,,,,,,0,-1,1,0,0,,1,35,195,153,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6665,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2437,36,-129,1,0,0,response3disk,,4,-15,8,1,0,0,rectangle,-15,8,1,0,0,,,,,,,-15,8,1,0,0,,1,36,196,97,1,
,,,,,,,,,,,,,FF,,,,,,,,0.753,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1800,103,-49,1,0,0,response3disk,,5,8,4,1,0,0,rectangle,8,4,1,0,0,,,,,,,8,4,1,0,0,,1,37,197,67,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6845,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,473,108,-63,1,0,0,response3disk,,5,-19,19,1,0,0,rectangle,-19,19,1,0,0,,,,,,,-19,19,1,0,0,,1,38,198,8,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1868,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,346,-44,-114,1,0,0,response5disk,,3,-7,11,1,0,0,rectangle,-7,11,1,0,0,,,,,,,-7,11,1,0,0,,1,39,199,102,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4331,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1367,62,-112,1,0,0,response3disk,,4,9,9,1,0,0,rectangle,9,9,1,0,0,,,,,,,9,9,1,0,0,,1,40,200,44,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6502,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1678,103,-39,1,0,0,response3disk,,5,-14,16,1,0,0,rectangle,70,113,1,0,0,response1disk_3,TRUE,7,7,"[78,220,32,192,1,31,140,144,202,285,107,39,291,226,52,210,0,102,120,224]",1.514,-5,3,1,0,0,rectangle,1,41,201,81,1,
