key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,2.0005,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2557,-90.79998991,-45.60000712,1,0,0,response5disk,,2,-5.199988633,-8.800006568,1,0,0,rectangle,-5.199988633,-8.800006568,1,0,0,-5.199988633,-8.800006568,1,0,0,0,13,13,70,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4323,-31.99998903,111.1999708,1,0,0,response7disk,,0,20.00001174,8.399993688,1,0,0,rectangle,20.00001174,8.399993688,1,0,0,20.00001174,8.399993688,1,0,0,0,14,14,157,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.584,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4163,91.2000128,-51.60000721,1,0,0,response3disk,,5,0.800011456,4.399993628,1,0,0,rectangle,0.800011456,4.399993628,1,0,0,0.800011456,4.399993628,1,0,0,0,15,15,89,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.584,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4159,88.80001277,-31.60000691,1,0,0,response3disk,,5,-1.999988586,1.199993581,1,0,0,rectangle,-1.999988586,1.199993581,1,0,0,-1.999988586,1.199993581,1,0,0,0,16,16,106,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.8508,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,998,41.20001206,-121.6000571,1,0,0,response3disk,,4,-3.999988616,1.199993581,1,0,0,rectangle,95.20001286,-38.80000702,1,0,0,-0.799988568,-3.600006491,1,0,0,0,17,17,119,1,,response3disk_3,TRUE,5,5,"[197,100,200,199,102,83,109,7,260,189,92,41,284,119,302,18,197,118,312,192]",1.9672,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.8004,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,648,96.80001289,-40.80000705,1,0,0,response3disk,,5,16.00001168,-16.80000669,1,0,0,rectangle,16.00001168,-16.80000669,1,0,0,16.00001168,-16.80000669,1,0,0,0,18,18,100,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2021,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2741,46.00001213,92.39999494,1,0,0,response1disk,,7,17.2000117,6.399993658,1,0,0,rectangle,17.2000117,6.399993658,1,0,0,17.2000117,6.399993658,1,0,0,0,19,19,115,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8168,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1087,44.80001211,105.1999707,1,0,0,response1disk,,7,27.20001185,8.399993688,1,0,0,rectangle,27.20001185,8.399993688,1,0,0,27.20001185,8.399993688,1,0,0,0,20,20,46,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.5505,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3868,42.00001207,105.5999951,1,0,0,response1disk,,7,28.00001186,-1.600006461,1,0,0,rectangle,28.00001186,-1.600006461,1,0,0,28.00001186,-1.600006461,1,0,0,0,21,21,14,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.584,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,74,98.80001292,-36.80000699,1,0,0,response3disk,,5,12.00001162,-7.600006551,1,0,0,rectangle,12.00001162,-7.600006551,1,0,0,12.00001162,-7.600006551,1,0,0,0,22,22,125,1,,,,,,,,
