key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.8194,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2952,-76,-98,1,0,0,response5disk,,3,-26,-10,1,0,0,rectangle,-26,-10,1,0,0,,,,,,,-26,-10,1,0,0,,0,92,92,137,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0066,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4184,49,-65,1,0,0,response3disk,,4,26,-6,1,0,0,rectangle,26,-6,1,0,0,,,,,,,26,-6,1,0,0,,0,93,93,146,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7988,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1896,-103,-38,1,0,0,response5disk,,2,-3,-3,1,0,0,rectangle,-3,-3,1,0,0,,,,,,,-3,-3,1,0,0,,0,94,94,149,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0764,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2153,101,-43,1,0,0,response3disk,,5,27,0,1,0,0,rectangle,27,0,1,0,0,,,,,,,27,0,1,0,0,,0,95,95,20,1,
,,,,,,,,,,,,,FF,,,,,,,,2.1249,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2313,103,64,1,0,0,response1disk,,6,-7,-4,1,0,0,rectangle,-7,-4,1,0,0,,,,,,,-7,-4,1,0,0,,0,96,96,148,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3541,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3972,-125,-33,1,0,0,response5disk,,2,0,9,1,0,0,rectangle,0,9,1,0,0,,,,,,,0,9,1,0,0,,0,97,97,73,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1181,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3549,89,50,1,0,0,response1disk,,6,8,-16,1,0,0,rectangle,8,-16,1,0,0,,,,,,,8,-16,1,0,0,,0,98,98,39,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3406,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4003,35,-102,1,0,0,response3disk,,4,-29,-4,1,0,0,rectangle,-29,-4,1,0,0,,,,,,,-29,-4,1,0,0,,0,99,99,71,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9721,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2475,53,109,1,0,0,response1disk,,7,0,2,1,0,0,rectangle,0,2,1,0,0,,,,,,,0,2,1,0,0,,0,100,100,123,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3474,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,56,107,-43,1,0,0,response3disk,,5,18,1,1,0,0,rectangle,18,1,1,0,0,,,,,,,18,1,1,0,0,,0,101,101,109,1,
,,,,,,,,,,,,,FF,,,,,,,,2.2222,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,829,109,42,1,0,0,response1disk,,6,-10,-9,1,0,0,rectangle,-10,-9,1,0,0,,,,,,,-10,-9,1,0,0,,0,102,102,145,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8125,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,444,-95,-47,1,0,0,response5disk,,2,10,-7,1,0,0,rectangle,-119,-56,1,0,0,response5disk_3,TRUE,2,2,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.1391,18,3,1,0,0,rectangle,0,103,103,67,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1528,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,807,-114,-42,1,0,0,response5disk,,2,-4,-6,1,0,0,rectangle,-4,-6,1,0,0,,,,,,,-4,-6,1,0,0,,0,104,104,43,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8054,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,709,46,-83,1,0,0,response3disk,,4,-2,-17,1,0,0,rectangle,-2,-17,1,0,0,,,,,,,-2,-17,1,0,0,,0,105,105,105,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8128,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3126,40,105,1,0,0,response1disk,,7,0,7,1,0,0,rectangle,0,7,1,0,0,,,,,,,0,7,1,0,0,,0,106,106,33,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6039,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1981,48,91,1,0,0,response1disk,,7,2,9,1,0,0,rectangle,2,9,1,0,0,,,,,,,2,9,1,0,0,,0,107,107,40,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9517,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1379,46,-115,1,0,0,response3disk,,4,-8,-11,1,0,0,rectangle,-8,-11,1,0,0,,,,,,,-8,-11,1,0,0,,0,108,108,12,1,
,,,,,,,,,,,,,FF,,,,,,,,0.903,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1066,83,-37,1,0,0,response3disk,,5,-1,-10,1,0,0,rectangle,-1,-10,1,0,0,,,,,,,-1,-10,1,0,0,,0,109,109,23,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1112,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3630,-65,102,1,0,0,response7disk,,0,-8,14,1,0,0,rectangle,-8,14,1,0,0,,,,,,,-8,14,1,0,0,,0,110,110,103,1,
,,,,,,,,,,,,,FF,,,,,,,,3.3475,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,568,108,44,1,0,0,response1disk,,6,6,-16,1,0,0,rectangle,6,-16,1,0,0,,,,,,,6,-16,1,0,0,,0,111,111,31,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7708,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3334,48,112,1,0,0,response1disk,,7,-19,6,1,0,0,rectangle,-19,6,1,0,0,,,,,,,-19,6,1,0,0,,0,112,112,14,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7151,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,290,43,103,1,0,0,response1disk,,7,5,16,1,0,0,rectangle,5,16,1,0,0,,,,,,,5,16,1,0,0,,0,113,113,118,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1597,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2667,-47,-100,1,0,0,response5disk,,3,12,2,1,0,0,rectangle,12,2,1,0,0,,,,,,,12,2,1,0,0,,0,114,114,24,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9169,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,213,50,89,1,0,0,response1disk,,7,9,-4,1,0,0,rectangle,9,-4,1,0,0,,,,,,,9,-4,1,0,0,,0,115,115,4,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7639,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,684,106,40,1,0,0,response1disk,,6,13,-15,1,0,0,rectangle,13,-15,1,0,0,,,,,,,13,-15,1,0,0,,0,116,116,48,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0211,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4129,-58,-118,1,0,0,response5disk,,3,-11,-8,1,0,0,rectangle,-11,-8,1,0,0,,,,,,,-11,-8,1,0,0,,0,117,117,91,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2573,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3711,-54,-118,1,0,0,response5disk,,3,3,1,1,0,0,rectangle,-103,-63,1,0,0,response5disk_3,TRUE,2,2,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.2638,20,-5,1,0,0,rectangle,0,118,118,17,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5626,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,15,31,-103,1,0,0,response3disk,,4,-9,-11,1,0,0,rectangle,-9,-11,1,0,0,,,,,,,-9,-11,1,0,0,,0,119,119,50,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8121,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2508,46,77,1,0,0,response1disk,,7,-7,3,1,0,0,rectangle,-7,3,1,0,0,,,,,,,-7,3,1,0,0,,0,120,120,1,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0067,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3440,-36,-104,1,0,0,response5disk,,3,15,-9,1,0,0,rectangle,15,-9,1,0,0,,,,,,,15,-9,1,0,0,,0,121,121,156,1,
,,,,,,,,,,,,,FF,,,,,,,,3.5905,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1458,-104,-52,1,0,0,response5disk,,2,-9,3,1,0,0,rectangle,-9,3,1,0,0,,,,,,,-9,3,1,0,0,,0,122,122,75,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9997,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1244,73,-51,1,0,0,response3disk,,5,-6,-5,1,0,0,rectangle,-6,-5,1,0,0,,,,,,,-6,-5,1,0,0,,0,123,123,22,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0764,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2931,46,94,1,0,0,response1disk,,7,-19,2,1,0,0,rectangle,-19,2,1,0,0,,,,,,,-19,2,1,0,0,,0,124,124,10,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7777,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2631,40,113,1,0,0,response1disk,,7,-13,3,1,0,0,rectangle,-13,3,1,0,0,,,,,,,-13,3,1,0,0,,0,125,125,110,1,
,,,,,,,,,,,,,FF,,,,,,,,2.7711,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1182,86,46,1,0,0,response1disk,,6,8,-2,1,0,0,rectangle,8,-2,1,0,0,,,,,,,8,-2,1,0,0,,0,126,126,21,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0204,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1028,57,-89,1,0,0,response3disk,,4,-2,-12,1,0,0,rectangle,-2,-12,1,0,0,,,,,,,-2,-12,1,0,0,,0,127,127,64,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4722,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2520,89,-44,1,0,0,response3disk,,5,-16,-1,1,0,0,rectangle,-16,-1,1,0,0,,,,,,,-16,-1,1,0,0,,0,128,128,152,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4377,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,471,56,101,1,0,0,response1disk,,7,4,7,1,0,0,rectangle,4,7,1,0,0,,,,,,,4,7,1,0,0,,0,129,129,100,1,
,,,,,,,,,,,,,FF,,,,,,,,2.2509,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2969,97,63,1,0,0,response1disk,,6,-6,8,1,0,0,rectangle,-6,8,1,0,0,,,,,,,-6,8,1,0,0,,0,130,130,9,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9024,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,361,51,107,1,0,0,response1disk,,7,-2,5,1,0,0,rectangle,-2,5,1,0,0,,,,,,,-2,5,1,0,0,,0,131,131,69,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0485,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1363,58,102,1,0,0,response1disk,,7,-5,-2,1,0,0,rectangle,-5,-2,1,0,0,,,,,,,-5,-2,1,0,0,,0,132,132,74,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2293,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4228,52,98,1,0,0,response1disk,,7,10,5,1,0,0,rectangle,10,5,1,0,0,,,,,,,10,5,1,0,0,,0,133,133,51,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8889,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2338,46,93,1,0,0,response1disk,,7,2,2,1,0,0,rectangle,2,2,1,0,0,,,,,,,2,2,1,0,0,,0,134,134,0,1,
,,,,,,,,,,,,,FF,,,,,,,,2.3542,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1284,48,99,1,0,0,response1disk,,7,-7,17,1,0,0,rectangle,-7,17,1,0,0,,,,,,,-7,17,1,0,0,,0,135,135,81,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7495,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2194,105,38,1,0,0,response1disk,,6,28,1,1,0,0,rectangle,-98,-59,1,0,0,response5disk_3,TRUE,2,2,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.2224,-2,-1,1,0,0,rectangle,0,136,136,36,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8478,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1387,-73,-99,1,0,0,response5disk,,3,-11,-16,1,0,0,rectangle,-64,-102,1,0,0,response5disk_3,TRUE,3,3,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.2149,-7,-1,1,0,0,rectangle,0,137,137,55,1,
,,,,,,,,,,,,,FF,,,,,,,,3.4313,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3118,110,-27,1,0,0,response3disk,,5,8,13,1,0,0,rectangle,8,13,1,0,0,,,,,,,8,13,1,0,0,,0,138,138,66,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1386,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,619,-122,-42,1,0,0,response5disk,,2,-12,1,1,0,0,rectangle,-12,1,1,0,0,,,,,,,-12,1,1,0,0,,0,139,139,28,1,
,,,,,,,,,,,,,FF,,,,,,,,3.1606,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3371,117,28,1,0,0,response1disk,,6,9,3,1,0,0,rectangle,9,3,1,0,0,,,,,,,9,3,1,0,0,,0,140,140,79,1,
,,,,,,,,,,,,,FF,,,,,,,,5.937,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,710,-48,-90,1,0,0,response5disk,,3,-16,9,1,0,0,rectangle,-16,9,1,0,0,,,,,,,-16,9,1,0,0,,0,141,141,108,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9032,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1546,108,-45,1,0,0,response3disk,,5,-23,-8,1,0,0,rectangle,-23,-8,1,0,0,,,,,,,-23,-8,1,0,0,,0,142,142,134,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7019,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3812,-114,-47,1,0,0,response5disk,,2,-9,-4,1,0,0,rectangle,-9,-4,1,0,0,,,,,,,-9,-4,1,0,0,,0,143,143,89,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5636,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4018,97,45,1,0,0,response1disk,,6,-18,-19,1,0,0,rectangle,-18,-19,1,0,0,,,,,,,-18,-19,1,0,0,,0,144,144,68,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0138,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3785,-74,-112,1,0,0,response5disk,,3,-18,-8,1,0,0,rectangle,-18,-8,1,0,0,,,,,,,-18,-8,1,0,0,,0,145,145,70,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5421,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,675,44,-136,1,0,0,response3disk,,4,5,-13,1,0,0,rectangle,5,-13,1,0,0,,,,,,,5,-13,1,0,0,,0,146,146,34,1,
