key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,0.8002,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1057,95,-39,1,0,0,response3disk,,5,7,9,1,0,0,rectangle,7,9,1,0,0,7,9,1,0,0,0,23,23,46,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.8335,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1363,-88,-41,1,0,0,response5disk,,2,-35,0,1,0,0,rectangle,143,88,1,0,0,26,-21,1,0,0,0,24,24,49,1,,response1disk_3,TRUE,6,6,"[134,162,297,9,242,270,171,78,221,316,25,46,270,120,53,270,164,305,158,306]",1.8004,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.3167,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4207,86,118,1,0,0,response1disk,,7,16,-12,1,0,0,rectangle,16,-12,1,0,0,16,-12,1,0,0,0,25,25,43,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9175,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2543,44,-87,1,0,0,response3disk,,4,40,-14,1,0,0,rectangle,40,-14,1,0,0,40,-14,1,0,0,0,26,26,3,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.4833,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1619,-51,-83,1,0,0,response5disk,,3,-21,-4,1,0,0,rectangle,-21,-4,1,0,0,-21,-4,1,0,0,0,27,27,80,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9333,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1457,95,-41,1,0,0,response3disk,,5,28,3,1,0,0,rectangle,28,3,1,0,0,28,3,1,0,0,0,28,28,152,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7833,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2617,-90,-55,1,0,0,response5disk,,2,-21,10,1,0,0,rectangle,-21,10,1,0,0,-21,10,1,0,0,0,29,29,47,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9666,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3867,41,-101,1,0,0,response3disk,,4,12,-6,1,0,0,rectangle,12,-6,1,0,0,12,-6,1,0,0,0,30,30,58,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8334,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3623,97,-44,1,0,0,response3disk,,5,2,17,1,0,0,rectangle,2,17,1,0,0,2,17,1,0,0,0,31,31,72,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9834,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1071,87,-47,1,0,0,response3disk,,5,0,12,1,0,0,rectangle,0,12,1,0,0,0,12,1,0,0,0,32,32,126,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.6674,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1382,107,-54,1,0,0,response3disk,,5,-20,0,1,0,0,rectangle,-20,0,1,0,0,-20,0,1,0,0,0,33,33,27,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.6669,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3474,93,-45,1,0,0,response3disk,,5,0,8,1,0,0,rectangle,0,8,1,0,0,0,8,1,0,0,0,34,34,67,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4168,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2632,-104,30,1,0,0,response7disk,,1,1,-7,1,0,0,rectangle,1,-7,1,0,0,1,-7,1,0,0,0,35,35,40,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.9834,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,389,-59,-87,1,0,0,response5disk,,3,18,-4,1,0,0,rectangle,18,-4,1,0,0,18,-4,1,0,0,0,36,36,154,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7008,,,,,,,,,,,,,,,,,,,,,,5b4acec4ff74970001255857,60e5635a470138a233dcb485,2021-07-07_11h19.14.156,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2295,117,-43,1,0,0,response3disk,,5,22,-3,1,0,0,rectangle,22,-3,1,0,0,22,-3,1,0,0,0,37,37,144,1,,,,,,,,
