key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,0.634035,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,623,76,33,1,0,0,response1disk,,6,17,4,1,0,0,rectangle,17,4,1,0,0,1,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",17,4,1,0,0,0,23,23,50,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.701425,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2925,52,70,1,0,0,response1disk,,7,9,-4,1,0,0,rectangle,36,76,1,0,0,7,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",7,-4,1,0,0,0,24,24,37,1,,response1disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.46845,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3725,58,-28,1,0,0,response3disk,,5,10,-1,1,0,0,rectangle,10,-1,1,0,0,5,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",10,-1,1,0,0,0,25,25,118,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.93378,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4317,58,30,1,0,0,response1disk,,6,9,-4,1,0,0,rectangle,9,-4,1,0,0,1,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",9,-4,1,0,0,0,26,26,83,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.36793,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1214,31,-68,1,0,0,response3disk,,4,6,3,1,0,0,rectangle,6,3,1,0,0,6,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",6,3,1,0,0,0,27,27,8,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.250185,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1516,51,-33,1,0,0,response3disk,,5,10,-7,1,0,0,rectangle,10,-7,1,0,0,3,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",10,-7,1,0,0,0,28,28,48,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.06846,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1924,82,28,1,0,0,response1disk,,6,-7,-7,1,0,0,rectangle,-7,-7,1,0,0,7,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",-7,-7,1,0,0,0,29,29,124,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.183445,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3940,-25,-62,1,0,0,response5disk,,3,12,6,1,0,0,rectangle,12,6,1,0,0,3,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",12,6,1,0,0,0,30,30,11,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.316635,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1195,57,29,1,0,0,response1disk,,6,-4,-5,1,0,0,rectangle,-4,-5,1,0,0,1,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",-4,-5,1,0,0,0,31,31,86,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.050425,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,588,44,67,1,0,0,response1disk,,7,4,14,1,0,0,rectangle,4,14,1,0,0,5,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",4,14,1,0,0,0,32,32,66,1,,,
