key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.86116,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3606,111,49,1,0,0,response1disk,,6,15,-2,1,0,0,rectangle,15,-2,1,0,0,6,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",15,-2,1,0,0,0,36,36,16,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.152775,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1910,52,122,1,0,0,response1disk,,7,-9,-11,1,0,0,rectangle,-117,44,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-5,14,1,0,0,0,37,37,89,1,,response7disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,2.84736,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2878,-95,-50,1,0,0,response5disk,,1,11,-13,1,0,0,rectangle,11,-13,1,0,0,2,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",11,-13,1,0,0,0,38,38,94,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.97924,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4225,-58,117,1,0,0,response7disk,,0,-9,15,1,0,0,rectangle,-9,15,1,0,0,6,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-9,15,1,0,0,0,39,39,146,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.666845,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1867,62,144,1,0,0,response1disk,,7,21,-6,1,0,0,rectangle,21,-6,1,0,0,3,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",21,-6,1,0,0,0,40,40,70,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.055665,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3460,41,-92,1,0,0,response3disk,,4,13,-16,1,0,0,rectangle,13,-16,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",13,-16,1,0,0,0,41,41,73,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.250075,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,998,61,114,1,0,0,response1disk,,7,-9,11,1,0,0,rectangle,-9,11,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-9,11,1,0,0,0,42,42,2,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.034695,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3053,121,-44,1,0,0,response3disk,,5,25,-1,1,0,0,rectangle,25,-1,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",25,-1,1,0,0,0,43,43,31,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.645905,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2012,61,124,1,0,0,response1disk,,7,6,-7,1,0,0,rectangle,6,-7,1,0,0,5,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",6,-7,1,0,0,0,44,44,120,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.20148,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2029,-120,81,1,0,0,response7disk,,1,2,3,1,0,0,rectangle,2,3,1,0,0,4,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",2,3,1,0,0,0,45,45,62,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.916725,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1597,-105,55,1,0,0,response7disk,,1,-2,2,1,0,0,rectangle,-2,2,1,0,0,0,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-2,2,1,0,0,0,46,46,103,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.909915,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3440,136,65,1,0,0,response1disk,,6,13,4,1,0,0,rectangle,13,4,1,0,0,5,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",13,4,1,0,0,0,47,47,114,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.833405,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,30,44,95,1,0,0,response1disk,,7,8,7,1,0,0,rectangle,8,7,1,0,0,5,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",8,7,1,0,0,0,48,48,7,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.55563,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1796,68,128,1,0,0,response1disk,,7,-5,11,1,0,0,rectangle,-5,11,1,0,0,4,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-5,11,1,0,0,0,49,49,86,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.11118,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3511,-58,125,1,0,0,response7disk,,0,-3,5,1,0,0,rectangle,-3,5,1,0,0,7,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-3,5,1,0,0,0,50,50,141,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.15289,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4110,53,114,1,0,0,response1disk,,7,16,-1,1,0,0,rectangle,16,-1,1,0,0,7,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",16,-1,1,0,0,0,51,51,66,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.71538,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1772,40,130,1,0,0,response1disk,,7,14,16,1,0,0,rectangle,14,16,1,0,0,0,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",14,16,1,0,0,0,52,52,14,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.61803,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,943,66,116,1,0,0,response1disk,,7,10,0,1,0,0,rectangle,10,0,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",10,0,1,0,0,0,53,53,4,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.72227,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1654,55,151,1,0,0,response1disk,,7,5,10,1,0,0,rectangle,5,10,1,0,0,0,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",5,10,1,0,0,0,54,54,0,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.44448,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,263,73,-106,1,0,0,response3disk,,4,8,2,1,0,0,rectangle,8,2,1,0,0,5,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",8,2,1,0,0,0,55,55,65,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.84727,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2515,63,115,1,0,0,response1disk,,7,11,21,1,0,0,rectangle,11,21,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",11,21,1,0,0,0,56,56,87,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.27786,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1383,-99,44,1,0,0,response7disk,,1,11,-3,1,0,0,rectangle,11,-3,1,0,0,5,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",11,-3,1,0,0,0,57,57,97,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.47923,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,418,61,-80,1,0,0,response3disk,,4,-1,4,1,0,0,rectangle,-1,4,1,0,0,5,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-1,4,1,0,0,0,58,58,61,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.25018,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1771,92,-35,1,0,0,response3disk,,5,20,17,1,0,0,rectangle,20,17,1,0,0,0,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",20,17,1,0,0,0,59,59,60,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.09724,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2780,65,105,1,0,0,response1disk,,7,14,0,1,0,0,rectangle,14,0,1,0,0,2,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",14,0,1,0,0,0,60,60,106,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.361055,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,780,57,119,1,0,0,response1disk,,7,-8,11,1,0,0,rectangle,-8,11,1,0,0,7,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-8,11,1,0,0,0,61,61,43,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.541755,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4248,52,99,1,0,0,response1disk,,7,16,9,1,0,0,rectangle,16,9,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",16,9,1,0,0,0,62,62,80,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.81255,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,380,45,101,1,0,0,response1disk,,7,20,-6,1,0,0,rectangle,20,-6,1,0,0,6,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",20,-6,1,0,0,0,63,63,57,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.777885,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4143,-101,53,1,0,0,response7disk,,1,-4,-1,1,0,0,rectangle,-4,-1,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-4,-1,1,0,0,0,64,64,90,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.715325,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2187,51,123,1,0,0,response1disk,,7,7,6,1,0,0,rectangle,7,6,1,0,0,4,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",7,6,1,0,0,0,65,65,15,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.875095,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4340,-39,-95,1,0,0,response5disk,,3,21,3,1,0,0,rectangle,-123,-40,1,0,0,2,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-27,-3,1,0,0,0,66,66,129,1,,response5disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.54175,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1363,42,128,1,0,0,response1disk,,7,-23,4,1,0,0,rectangle,-23,4,1,0,0,2,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-23,4,1,0,0,0,67,67,151,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.94444,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4328,-38,-98,1,0,0,response5disk,,3,-4,11,1,0,0,rectangle,-4,11,1,0,0,6,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-4,11,1,0,0,0,68,68,157,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.88895,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2520,44,121,1,0,0,response1disk,,7,32,16,1,0,0,rectangle,32,16,1,0,0,6,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",32,16,1,0,0,0,69,69,96,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.569575,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,731,56,98,1,0,0,response1disk,,7,20,-12,1,0,0,rectangle,20,-12,1,0,0,0,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",20,-12,1,0,0,0,70,70,147,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.68067,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2852,67,130,1,0,0,response1disk,,7,1,11,1,0,0,rectangle,1,11,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",1,11,1,0,0,0,71,71,101,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.451485,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1397,47,129,1,0,0,response1disk,,7,37,13,1,0,0,rectangle,-130,58,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-22,6,1,0,0,0,72,72,138,1,,response7disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.937555,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,747,42,103,1,0,0,response1disk,,7,10,-8,1,0,0,rectangle,10,-8,1,0,0,3,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",10,-8,1,0,0,0,73,73,28,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.7779,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2584,-52,-130,1,0,0,response5disk,,3,-4,4,1,0,0,rectangle,-4,4,1,0,0,5,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-4,4,1,0,0,0,74,74,46,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.222275,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3871,47,112,1,0,0,response1disk,,7,3,6,1,0,0,rectangle,3,6,1,0,0,6,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",3,6,1,0,0,0,75,75,9,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.645915,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2399,44,110,1,0,0,response1disk,,7,11,1,1,0,0,rectangle,11,1,1,0,0,2,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",11,1,1,0,0,0,76,76,75,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.50696,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2987,88,-33,1,0,0,response3disk,,5,6,0,1,0,0,rectangle,6,0,1,0,0,0,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",6,0,1,0,0,0,77,77,112,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.701445,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4011,30,142,1,0,0,response1disk,,7,16,1,1,0,0,rectangle,16,1,1,0,0,4,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",16,1,1,0,0,0,78,78,145,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.722275,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,967,50,128,1,0,0,response1disk,,7,14,2,1,0,0,rectangle,14,2,1,0,0,2,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",14,2,1,0,0,0,79,79,150,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.437555,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3855,50,128,1,0,0,response1disk,,7,7,-1,1,0,0,rectangle,7,-1,1,0,0,1,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",7,-1,1,0,0,0,80,80,78,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.611165,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3728,56,139,1,0,0,response1disk,,7,10,-13,1,0,0,rectangle,10,-13,1,0,0,2,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",10,-13,1,0,0,0,81,81,77,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.243225,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,370,104,45,1,0,0,response1disk,,6,10,-8,1,0,0,rectangle,10,-8,1,0,0,5,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",10,-8,1,0,0,0,82,82,71,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.79178,,,,,,,,,,,,,,,,,,,,,,,5df3a70877f865293e86c0a0,60a7d7fbfb4fde314ca4e046,2021-05-21_17h56.22.620,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1539,59,126,1,0,0,response1disk,,7,2,11,1,0,0,rectangle,-62,140,1,0,0,0,"[97,114,208,67,292,256,265,207,252,20,172,132,84,19,119,223,205,73,38,162]",-5,2,1,0,0,0,83,83,72,1,,response7disk_3,rectangle
