key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.45113,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2628,-66,-106,1,0,0,response5disk,,3,-6,9,1,0,0,rectangle,-6,9,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-6,9,1,0,0,0,70,70,54,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.81694,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1638,-47,-104,1,0,0,response5disk,,3,1,6,1,0,0,rectangle,1,6,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",1,6,1,0,0,0,71,71,94,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.21751,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1622,50,-101,1,0,0,response3disk,,4,-10,17,1,0,0,rectangle,-10,17,1,0,0,5,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-10,17,1,0,0,0,72,72,132,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.050665,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2171,-132,-49,1,0,0,response5disk,,4,-19,1,1,0,0,rectangle,-19,1,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-19,1,1,0,0,0,73,73,114,1,,,
,,,,,,,,,,,,,FF,,,,,,,,3.436435,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,481,100,-40,1,0,0,response3disk,,5,-14,3,1,0,0,rectangle,-14,3,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-14,3,1,0,0,0,74,74,104,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.400885,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,55,60,130,1,0,0,response1disk,,7,0,-2,1,0,0,rectangle,0,-2,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",0,-2,1,0,0,0,75,75,118,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3008,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2368,-124,-52,1,0,0,response5disk,,7,-11,6,1,0,0,rectangle,-11,6,1,0,0,6,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-11,6,1,0,0,0,76,76,88,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.017345,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1471,67,-120,1,0,0,response3disk,,4,-7,5,1,0,0,rectangle,65,-110,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-8,7,1,0,0,0,77,77,64,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,3.40313,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1277,139,75,1,0,0,response1disk,,6,-9,4,1,0,0,rectangle,-9,4,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-9,4,1,0,0,0,78,78,103,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.65108,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1324,48,-115,1,0,0,response3disk,,4,-17,10,1,0,0,rectangle,-17,10,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-17,10,1,0,0,0,79,79,137,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.917125,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3449,61,-109,1,0,0,response3disk,,4,-22,15,1,0,0,rectangle,-22,15,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-22,15,1,0,0,0,80,80,127,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3176,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2177,126,-42,1,0,0,response3disk,,5,15,6,1,0,0,rectangle,15,6,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",15,6,1,0,0,0,81,81,6,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.03393,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1371,-113,-48,1,0,0,response5disk,,5,11,0,1,0,0,rectangle,11,0,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",11,0,1,0,0,0,82,82,82,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.500905,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2113,65,-113,1,0,0,response3disk,,4,-8,17,1,0,0,rectangle,-8,17,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-8,17,1,0,0,0,83,83,68,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.817635,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3874,52,-103,1,0,0,response3disk,,4,-8,3,1,0,0,rectangle,-8,3,1,0,0,5,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-8,3,1,0,0,0,84,84,65,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.501785,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1158,-71,-106,1,0,0,response5disk,,3,-3,5,1,0,0,rectangle,-3,5,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-3,5,1,0,0,0,85,85,61,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.784635,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2337,59,125,1,0,0,response1disk,,7,-3,0,1,0,0,rectangle,54,-119,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-9,7,1,0,0,0,86,86,57,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.01792,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2549,-67,-120,1,0,0,response5disk,,3,-5,9,1,0,0,rectangle,-5,9,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-5,9,1,0,0,0,87,87,144,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.05065,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1350,45,-127,1,0,0,response3disk,,4,-10,13,1,0,0,rectangle,-10,13,1,0,0,5,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-10,13,1,0,0,0,88,88,100,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.983905,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,201,-64,-97,1,0,0,response5disk,,3,-2,1,1,0,0,rectangle,-2,1,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-2,1,1,0,0,0,89,89,90,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.717545,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1575,-54,-114,1,0,0,response5disk,,3,1,15,1,0,0,rectangle,1,15,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",1,15,1,0,0,0,90,90,46,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.884785,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1172,86,-51,1,0,0,response3disk,,5,0,1,1,0,0,rectangle,0,1,1,0,0,6,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",0,1,1,0,0,0,91,91,121,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.683695,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2972,93,-47,1,0,0,response3disk,,5,-7,10,1,0,0,rectangle,-7,10,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,10,1,0,0,0,92,92,146,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.000655,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1342,109,-49,1,0,0,response3disk,,5,-1,2,1,0,0,rectangle,-1,2,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-1,2,1,0,0,0,93,93,130,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.20071,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2098,-64,138,1,0,0,response7disk,,0,1,7,1,0,0,rectangle,1,7,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",1,7,1,0,0,0,94,94,93,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.367655,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1135,-141,51,1,0,0,response7disk,,1,16,7,1,0,0,rectangle,58,-119,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-10,12,1,0,0,0,95,95,158,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,2.986335,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1937,114,48,1,0,0,response1disk,,6,-14,6,1,0,0,rectangle,62,-128,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-8,11,1,0,0,0,96,96,71,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,3.152715,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3771,123,-38,1,0,0,response3disk,,5,-20,18,1,0,0,rectangle,-20,18,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-20,18,1,0,0,0,97,97,149,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.818615,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4209,69,120,1,0,0,response1disk,,7,3,-10,1,0,0,rectangle,3,-10,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",3,-10,1,0,0,0,98,98,75,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.48425,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1265,58,-118,1,0,0,response3disk,,4,5,-1,1,0,0,rectangle,5,-1,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",5,-1,1,0,0,0,99,99,136,1,,,
,,,,,,,,,,,,,FF,,,,,,,,3.353655,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3213,99,-55,1,0,0,response3disk,,5,16,1,1,0,0,rectangle,16,1,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",16,1,1,0,0,0,100,100,153,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.667505,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1802,107,-52,1,0,0,response3disk,,5,-8,3,1,0,0,rectangle,-8,3,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-8,3,1,0,0,0,101,101,117,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.25084,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2252,-74,-109,1,0,0,response5disk,,3,-2,2,1,0,0,rectangle,-2,2,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-2,2,1,0,0,0,102,102,45,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4677,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1443,58,-115,1,0,0,response3disk,,4,-3,12,1,0,0,rectangle,-3,12,1,0,0,5,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-3,12,1,0,0,0,103,103,59,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.18465,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,656,129,74,1,0,0,response1disk,,6,12,5,1,0,0,rectangle,12,5,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",12,5,1,0,0,0,104,104,17,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.61855,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2911,106,54,1,0,0,response1disk,,6,-15,4,1,0,0,rectangle,-15,4,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-15,4,1,0,0,0,105,105,51,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.067365,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2994,-114,-42,1,0,0,response5disk,,6,3,5,1,0,0,rectangle,3,5,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",3,5,1,0,0,0,106,106,159,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.01731,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3435,-136,-52,1,0,0,response5disk,,6,-1,0,1,0,0,rectangle,-1,0,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-1,0,1,0,0,0,107,107,152,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.30071,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3014,-70,-107,1,0,0,response5disk,,3,-18,0,1,0,0,rectangle,-18,0,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-18,0,1,0,0,0,108,108,128,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.551225,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,531,-68,131,1,0,0,response7disk,,0,4,-4,1,0,0,rectangle,4,-4,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",4,-4,1,0,0,0,109,109,27,1,,,
,,,,,,,,,,,,,FF,,,,,,,,5.205025,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1666,111,-48,1,0,0,response3disk,,5,2,7,1,0,0,rectangle,2,7,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",2,7,1,0,0,0,110,110,21,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.10059,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3859,98,-68,1,0,0,response3disk,,5,-7,4,1,0,0,rectangle,-7,4,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,4,1,0,0,0,111,111,140,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.03401,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2388,52,-105,1,0,0,response3disk,,4,-4,6,1,0,0,rectangle,-4,6,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-4,6,1,0,0,0,112,112,4,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.917085,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1447,-63,136,1,0,0,response7disk,,0,-4,8,1,0,0,rectangle,-4,8,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-4,8,1,0,0,0,113,113,142,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.268565,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3549,55,-126,1,0,0,response3disk,,4,-8,6,1,0,0,rectangle,-8,6,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-8,6,1,0,0,0,114,114,89,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.883615,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2043,-69,-121,1,0,0,response5disk,,3,-9,7,1,0,0,rectangle,-9,7,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-9,7,1,0,0,0,115,115,126,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.33432,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,286,-56,-124,1,0,0,response5disk,,3,-1,-7,1,0,0,rectangle,-1,-7,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-1,-7,1,0,0,0,116,116,11,1,,,
